codigo,descripcion,unidad,Saldoin-Cantidad,Saldoin-Valor,ent-Cantidad,ent-Valor,sal-Cantidad,sal-Valor,sadout-Cantidad,saldout-Valor,SUB-CATEGORIA,tipo,estado_mat,descripcion_material,titulo,color,color_id
14-26-09,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
14-26-15,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6012
14-26-17,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,AMARILLO,0023
14-26-25,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,FUCSIA,3039
14-26-30,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,ROSADO,2001
14-26-40,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,VERDE COCA,4009
14-26-46,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,SALMON,3003
14-26-51,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,AZUL FRANCIA,7007
14-26-53,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,LILA BAJO,7018
14-26-56,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
14-26-63,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,SALMON,3003
14-26-69,,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,2/32,HB,,,2/32,NEGRO,5000
14-26-74,,KILOS,0.0,0.0,428.0,428.0,214.0,214.0,214.0,214.0,2/32,HB,,,2/32,AM. LIMON,0024
15-24-11,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE OLIVO,4075
15-24-15,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BLANCO,0010
15-24-31,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,CONFITE,2003
15-26-11,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,AMARILLO LIMON,0024
15-26-17,,KILOS,0.0,0.0,214.5,214.5,214.5,214.5,0.0,0.0,2/32,HB,,,2/32,AM. LIMON,0024
15-26-22,,KILOS,0.0,0.0,214.5,214.5,214.5,214.5,0.0,0.0,2/32,HB,,,2/32,AM. LIMON,0024
15-26-27,,KILOS,0.0,0.0,216.0,216.0,0.0,0.0,216.0,216.0,2/32,HB,,,2/32,AMARILLO LIMON,0024
15-26-39,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
15-26-43,,KILOS,0.0,0.0,216.0,216.0,216.0,216.0,0.0,0.0,2/32,HB,,,2/32,AMARILLO LIMON,0024
15-26-49,,KILOS,0.0,0.0,216.0,216.0,204.0,204.0,12.0,12.0,2/32,HB,,,2/32,AZUL MARINO,7013
15-26-55,,KILOS,0.0,0.0,215.5,215.5,0.0,0.0,215.5,215.5,2/32,HB,,,2/32,AZUL PETROLEO,7009
15-26-58,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
16-24-33,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,MORADO,7044
16-24-39,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,CARTON AMARILLO,6004
16-24-62,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BLANCO,0010
16-26-11,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NEGRO,5000
16-26-15,,KILOS,0.0,0.0,213.5,213.5,213.5,213.5,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6007
16-26-16,,KILOS,0.0,0.0,202.5,202.5,200.5,200.5,2.0,2.0,2/32,HB,,,2/32,BLANCO,0010
16-26-29,,KILOS,0.0,0.0,204.0,204.0,203.5,203.5,0.5,0.5,2/32,HB,,,2/32,AZUL MARINO,7013
16-26-35,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
16-26-41,FT,KILOS,0.0,0.0,190.0,190.0,189.5,189.5,0.5,0.5,2/32,HB,,,2/32,VICUÑA,6007
16-26-45,,KILOS,0.0,0.0,201.0,201.0,0.0,0.0,201.0,201.0,2/32,HB,,,2/32,AZUL PETROLEO,7009
16-26-50,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
17-24-16,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,GUINDO,3033
17-24-24,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,D,2/32,NARANJA,1013
17-24-69,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AZUL PETROLEO,7009
17-26-03,,KILOS,0.0,0.0,204.0,204.0,0.0,0.0,204.0,204.0,2/32,HB,,,2/32,KANTUTA,3045
17-26-04,,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,2/32,HB,,,2/32,CICLAN,2004
17-26-15,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
17-26-21,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,AM. ORO,0016
17-26-24,,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,2/32,HB,,,2/32,NEGRO,5000
17-26-36,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,BEIGE,6002
17-26-44,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,PLOMO,8011
17-26-49,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
17-26-56,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,VERDE BOTELLA,4011
17-26-65,,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,2/32,HB,,,2/32,MARFIL,0018
18-24-22,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BLANCO,0010
18-24-45,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AZUL MARINO,7013
18-26-02,,KILOS,0.0,0.0,202.5,202.5,0.0,0.0,202.5,202.5,2/32,HB,,,2/32,ROJO,3006
18-26-13,,KILOS,0.0,0.0,172.0,172.0,172.0,172.0,0.0,0.0,2/32,HB,,,2/32,CICLAN CLARO,2023
18-26-17,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3018
18-26-29,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
18-26-32,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
18-26-38,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
18-26-46,FT,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/32,HB,,,2/32,VERDE PACAY,4035
18-26-52,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,VERDE ESMERALDA,4033
18-26-57,,KILOS,0.0,0.0,195.5,195.5,195.5,195.5,0.0,0.0,2/32,HB,,,2/32,VERDE PACAY,4035
18-26-61,,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,2/32,HB,,,2/32,BLANCO,0010
18-26-66,,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/32,HB,,,2/32,V. LECHUGA,4007
18-26-75,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,CALIPSO MEDIO,7038
19-24-33,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VICUÑA,6007
19-24-67,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE BOTELLA,4011
19-26-03,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
19-26-15,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,NARANJA,11023
19-26-44,,KILOS,0.0,0.0,199.0,199.0,0.0,0.0,199.0,199.0,2/32,HB,,,2/32,AVIACION,7042
20-17-2/32,,KILOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2/32,HB,,SAL ANT PROD TERM,2/32,,
20-24-26,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,CONFITE,2003
20-24-84,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE BOTELLA,4011
20-26-01,,KILOS,0.0,0.0,195.5,195.5,0.0,0.0,195.5,195.5,2/32,HB,,,2/32,BLANCO,0010
20-26-04,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,BLANCO,0010
20-26-20,,KILOS,0.0,0.0,133.0,133.0,0.0,0.0,133.0,133.0,2/32,HB,,,2/32,FUCSIA,2009
20-26-26,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,GUINDO PÓT.,3035
20-26-36,,KILOS,0.0,0.0,202.5,202.5,202.0,202.0,0.5,0.5,2/32,HB,,,2/32,VERDE MEDIO,4029
20-26-46,,KILOS,0.0,0.0,197.5,197.5,197.5,197.5,0.0,0.0,2/32,HB,,,2/32,FUCSIA,2009
20-26-53,,KILOS,0.0,0.0,148.5,148.5,0.0,0.0,148.5,148.5,2/32,HB,,,2/32,AZUL MARINO,7052
21-24-09,,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/32,HB,,D,2/32,BLANCO,0010
21-24-70,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,D,2/32,CLAVEL,3026
21-26-13,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,VERDE BANDERA,4010
21-26-23,,KILOS,0.0,0.0,202.0,202.0,0.0,0.0,202.0,202.0,2/32,HB,,,2/32,SALMON,3003
21-26-39,,KILOS,0.0,0.0,191.5,191.5,191.5,191.5,0.0,0.0,2/32,HB,,,2/32,CONFITE,2003
21-26-45,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3045
21-26-51,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,CALIPSO MEDIO,7038
21-26-68,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3045
21-26-70,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,GUINDO OSC.,3043
22-24-23,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VICUÑA,6012
22-24-55,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,CICLAN OSC.,2016
22-24-66,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,CAFE OSC.,6014
22-24-75,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,ROJO,3006
22-26-04,,KILOS,0.0,0.0,199.5,199.5,199.5,199.5,0.0,0.0,2/32,HB,,,2/32,V. LECHUGA,4007
22-26-08,,KILOS,0.0,0.0,200.5,200.5,200.5,200.5,0.0,0.0,2/32,HB,,,2/32,CONFITE,2002
22-26-15,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/32,HB,,,2/32,GUINDO POT.,3035
22-26-25,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3018
22-26-31,,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/32,HB,,,2/32,SALMON,3003
22-26-39,,KILOS,0.0,0.0,202.5,202.5,202.5,202.5,0.0,0.0,2/32,HB,,,2/32,CARTON AMARILLO,6004
22-26-47,,KILOS,0.0,0.0,204.0,204.0,204.0,204.0,0.0,0.0,2/32,HB,,,2/32,AMARILLO,0023
22-26-56,,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/32,HB,,,2/32,CONFITE,2002
22-26-61,,KILOS,0.0,0.0,203.5,203.5,203.5,203.5,0.0,0.0,2/32,HB,,,2/32,MORADO,7044
23-26-04,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,CONFITE,2003
23-26-111,,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,2/32,HB,,,2/32,NEGRO,5000
23-26-22,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,VERDE JADE,4085
23-26-36,,KILOS,0.0,0.0,203.5,203.5,0.0,0.0,203.5,203.5,2/32,HB,,,2/32,AZUL FRANCIA,7007
23-26-42,,KILOS,0.0,0.0,201.0,201.0,0.0,0.0,201.0,201.0,2/32,HB,,,2/32,LILA OCRE,7020
23-26-45,,KILOS,0.0,0.0,193.0,193.0,0.0,0.0,193.0,193.0,2/32,HB,,,2/32,BLANCO,0010
23-26-51,,KILOS,0.0,0.0,201.5,201.5,0.0,0.0,201.5,201.5,2/32,HB,,,2/32,AM. ORO,0016
23-26-55,,KILOS,0.0,0.0,201.5,201.5,201.5,201.5,0.0,0.0,2/32,HB,,,2/32,ROJO,3006
23-26-68,,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,2/32,HB,,,2/32,BLANCO,0010
23-26-72,,KILOS,0.0,0.0,195.0,195.0,0.0,0.0,195.0,195.0,2/32,HB,,,2/32,NEGRO,5000
23-26-73,,KILOS,0.0,0.0,202.5,202.5,0.0,0.0,202.5,202.5,2/32,HB,,,2/32,CONFITE,2002
23-26-82,,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/32,HB,,,2/32,KANTUTA,3045
23-26-85,,KILOS,0.0,0.0,197.5,197.5,0.0,0.0,197.5,197.5,2/32,HB,,,2/32,VICUÑA,6007
23-26-96,,KILOS,0.0,0.0,200.0,200.0,0.0,0.0,200.0,200.0,2/32,HB,,,2/32,BLANCO,0010
23-26-98,,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/32,HB,,,2/32,AM. ORO,0016
24-24-12,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE BOTELLA,4011
24-24-46,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,D,2/32,MARFIL,0018
25-24-08,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NEGRO,5000
25-24-40,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AZUL PETROLEO,7009
26-24-04,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,MARFIL,0022
27-24-09,,KILOS,4.5,4.5,0.0,0.0,0.0,0.0,4.5,4.5,2/32,HB,,D,2/32,ROJO,3006
27-24-14,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AMARILLO,0023
27-24-25,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,MARFIL,0022
27-24-41,,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/32,HB,,D,2/32,CICLAN,2004
27-24-49,,KILOS,18.5,18.5,0.0,0.0,0.0,0.0,18.5,18.5,2/32,HB,,D,2/32,B. HUESO,6003
27-24-53,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,KANTUTA,3045
27-24-62,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,ROJO,3006
27-24-70,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BEIGE CART,6002
27-24-72,2-32,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,,AZUL MARINO,7013
27-45-24-01,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,GRISS,402
27-45-24-02,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,GRISS,402
27-45-24-07,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,GRISS,402
28-24-22,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BEIGE,6002
28-24-31,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BLANCO,0010
28-24-51,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,MARFIL,0018
29-24-06,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BEIGE,6002
29-24-11,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BLANCO,0010
29-24-43,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,MARFIL,0018
29-24-57,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,MORADO,7026
30-24-07,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NEGRO,5000
30-24-14,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VICUÑA,6011
30-24-26,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NEGRO,5000
30-24-28,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VICUÑA,6007
30-24-34,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,D,2/32,NEGRO,5000
30-24-39,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BLANCO,0010
30-24-47,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NARANJA,1023
30-24-71,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AZUL MARINO,7013
31-24-17,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NARANJA,7013
31-24-34,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,CICLAN,2004
31-24-45,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,KANTUTA,3018
31-24-55,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,ROJO,3006
31-24-70,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BEIGE,6002
31-25-29,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,D,2/32,VERDE BANDERA,4010
32-24-09,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,KANTUTA,3045
32-24-13,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,GUINDO,3033
32-24-20,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,CEFE OSCURO,6014
32-24-79,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AZUL PASTEL,7012
33-23-16,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,CAFE OSC.,6014
33-24-23,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE LECHUGA,4007
33-24-59,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NEGRO,5000
34-23-53,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,CARTON AMARILLO,6004
34-23-66,,KILOS,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2/32,HB,,,2/32,VICUÑA,6007
34-24-01,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AMARILLO ORO,0016
34-24-12,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,ROJO,3006
34-24-14,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE LECHUGA,4034
34-24-67,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,MARFIL,0018
34-25-29,,KILOS,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,2/32,HB,,D,2/32,VERDE LECHUGA,4034
35-24-51,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,BLANCO,0010
35-24-55,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NARANJA,1023
35-24-72,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AZUL PASTEL,7012
36-24-08,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VICUÑA,6007
36-24-18,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,TERRACOTA,6031
36-24-27,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AMARILLO ORO,0016
36-24-74,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE LIMON,4051
37-23-57,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,CICLAN,2004
37-25-48,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,D,2/32,VERDE LORO,4006
38-23-25,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,V. ESMERALDA,4022
38-23-38,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,,2/32,PLOMO PLATA,8001
38-24-14,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AZUL PETROLEO,7009
38-24-28,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,CONFITE,2008
38-24-51,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,GUINDO,3027
39-23-04,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,KANTUTA,3045
39-23-15,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,BLANCO,0010
39-24-18,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE LECHUGA,4008
39-24-66,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,SALMON,3030
40-23-08,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,CAFE ROJISO,6013
40-23-71,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,PLOMO,8011
40-23-85-1,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,,2/32,AZUL PASTEL,7012
40-24-01,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE LECHUGA,4034
41-24-03,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AZUL PASTEL,7012
41-24-09,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,VERDE BOTELLA,4011
41-24-19,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NEGRO,5000
41-25-69,,KILOS,102.0,102.0,0.0,0.0,102.0,102.0,0.0,0.0,2/32,HB,,D,2/32,MARFIL,0018
42-24-36,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NEGRO,5000
42-24-45,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,ROJO,3006
42-24-56,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,PLOMO RATON,8003
43-24-48,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,MUSGO,7044
43-25-28,,KILOS,102.0,102.0,0.0,0.0,102.0,102.0,0.0,0.0,2/32,HB,,D,2/32,BEIGE,6002
44-24-41,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,CICLAN OSC.,2016
44-25-14,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,AVIACION,7042
44-25-45,,KILOS,204.0,204.0,0.0,0.0,204.0,204.0,0.0,0.0,2/32,HB,,D,2/32,CALIPSO,7035
45-24-12,,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/32,HB,,D,2/32,VICUÑA,6007
45-25-34,RET,KILOS,174.0,174.0,0.0,0.0,174.0,174.0,0.0,0.0,2/32,HB,,,2/32,VICUÑA,6011
46-24-63,,KILOS,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2/32,HB,,D,2/32,NEGRO,5000
